,Variables,Random_State,R_2_Train,R_2_Test,Mean_Squared_Error,Mean_Absolute_Error
27,contains_zipCode,27,0.00011556035576443247,-0.014899072173474304,0.2168036581353114,0.42882849344219565
28,contains_zipCode,28,9.486229656796574e-05,0.002098158272602846,0.21663835685106558,0.43388130702741584
29,contains_zipCode,29,0.0014189701270616029,-0.010599872564019952,0.21668981724118383,0.42990402236294023
30,contains_zipCode,30,0.0015925703006257619,-0.008955061213409499,0.21666265805221302,0.4302745712478881
31,contains_zipCode,31,0.0002462889548098257,0.0022216356410773574,0.21661125721674596,0.43356917152043356
32,contains_zipCode,32,1.9968366163580775e-05,-0.0015524046513804013,0.21681446213849662,0.43334009969809023
33,contains_zipCode,33,0.0013774989710809704,-0.00785462694975192,0.21664238269559566,0.43554985039689653
34,contains_zipCode,34,0.00022260333861834347,-0.001515038313234296,0.21664735389946518,0.4354017460991803
35,contains_zipCode,35,9.421790560737442e-06,-0.013100325989156003,0.21690558494542417,0.4296749505405969
36,contains_zipCode,36,0.0012295975269626114,-0.006505826308815799,0.2166473538994652,0.4354017460991803
37,contains_zipCode,37,0.0007349184921789931,-0.0007815819019489911,0.21659898790428667,0.434558888495159
38,contains_zipCode,38,0.00041039097575601424,0.001663786762047037,0.21660220596785829,0.4337149706928936
39,contains_zipCode,39,0.00010484213334316372,-0.007727209645609356,0.21673904884375664,0.4299745724527883
40,contains_zipCode,40,0.00021690708796751057,-0.0034451290685553193,0.2166642298092011,0.4358598897438668
41,contains_zipCode,41,0.0015055315334572272,-0.002896233921730218,0.21660513374003923,0.43233881091489135
42,contains_zipCode,42,0.0005866526097092484,0.0013454903751409786,0.21658550325236925,0.43280962515155874
43,contains_zipCode,43,0.0006285355122563896,-0.030873694978815758,0.21683145862735617,0.4389139887354111
44,contains_zipCode,44,1.9968366163580775e-05,-0.0015524046513804013,0.21681446213849662,0.43334009969809023
45,contains_zipCode,45,0.0014131960334075044,-0.004500734495592518,0.21661599712830149,0.4346324105448951
46,contains_zipCode,46,0.000582045073570403,0.0014893085573784992,0.21658466406429303,0.4330385531748924
47,contains_zipCode,47,0.000424086744841623,0.0017625202567906895,0.2166001276770219,0.4330268908038925
48,contains_zipCode,48,0.0005912856956686863,0.0011137605450290966,0.21658712662888024,0.43258069712822517
49,contains_zipCode,49,0.0015341202511921503,-0.004164131615387978,0.21661722415691012,0.4316507310258904
0,url_contains_email,0,0.017901196021989918,0.014489482166476053,0.21298510644088367,0.4252048635952917
1,url_contains_email,1,0.01873531672761508,0.010593270017461576,0.21299680504262775,0.42661740493133443
2,url_contains_email,2,0.018068226433538226,0.014649157311667382,0.21297910558250108,0.4258441264752639
3,url_contains_email,3,0.017174098331078524,0.016245733005527452,0.21299663242645164,0.4246578704661777
4,url_contains_email,4,0.017293041745037763,0.015611543602556788,0.21299740127252315,0.4275140382540422
5,url_contains_email,5,0.019690882209764338,-0.004040261029665038,0.21309320083764885,0.4295949796083734
6,url_contains_email,6,0.01787821718477145,0.01372374436122814,0.2129955090942522,0.4274244003109046
7,url_contains_email,7,0.0184952127243726,0.013037182965287886,0.21297948508033404,0.42633222324111675
8,url_contains_email,8,0.017187093666083064,0.017161089127773255,0.2129880712226833,0.4270889721100397
9,url_contains_email,9,0.016976368302170308,0.0190869665081409,0.21297917400584093,0.42623883982203503
10,url_contains_email,10,0.015077883022678873,0.024637395824494646,0.21300472493301756,0.4244596357841697
11,url_contains_email,11,0.01728133306207269,0.016852121147922783,0.21298748696097733,0.4250834904422895
12,url_contains_email,12,0.016611311061390133,0.018909323596826955,0.21299492645880377,0.42475110831802654
13,url_contains_email,13,0.016538298632449377,0.015594663781903884,0.21301766418309978,0.4281808855120936
14,url_contains_email,14,0.017388961371669676,0.0171101070862546,0.2129816042755525,0.42550911041840134
15,url_contains_email,15,0.0166109696373401,0.020579224975923238,0.21297917017891316,0.42596629807794384
16,url_contains_email,16,0.016817659935493223,0.01910176000221675,0.212983733126376,0.426815877614136
17,url_contains_email,17,0.017700490217583464,0.015899537215556814,0.21298089955822755,0.42556989055153394
18,url_contains_email,18,0.018031229208655852,0.01439912626673745,0.21298444805866162,0.42684758285270397
19,url_contains_email,19,0.017988048947699786,0.011898954955063323,0.21300757169909915,0.4278500202870165
20,url_contains_email,20,0.01804311761757116,0.010831340473996698,0.21301482654404116,0.42806283027507236
21,url_contains_email,21,0.017531875599332114,0.015205867025332331,0.21300080045082423,0.42414259077590755
22,url_contains_email,22,0.017184070476481295,0.018250296403258037,0.212979248133327,0.4258740543386772
23,url_contains_email,23,0.018328351417021715,-0.0002926428469531839,0.21309223294348306,0.4224607585489466
24,url_contains_email,24,0.01578840262913539,0.022942855176325216,0.21299038730465378,0.42499909981404965
25,url_contains_email,25,0.01610084118221322,0.017993640291203428,0.21302463892680507,0.42384234923746383
26,url_contains_email,26,0.01793861161883792,0.006976979312603326,0.21304840757063034,0.4288514544970898
27,url_contains_email,27,0.016782867853331496,0.003290994380428902,0.21313052182817951,0.42194976236488524
28,url_contains_email,28,0.018891224900570158,0.011040115009359308,0.2129879818109708,0.42605069613531554
29,url_contains_email,29,0.015000682044264968,0.017706191054675524,0.2130775979481211,0.42282115794409536
30,url_contains_email,30,0.019054350999584968,0.005280320373741931,0.21302806364434254,0.42328139297810574
31,url_contains_email,31,0.016036065008530498,0.022866009065255266,0.21297921942521736,0.4260596950467309
32,url_contains_email,32,0.01655953460511206,0.020716028856385238,0.21298006073192421,0.42575390319389583
33,url_contains_email,33,0.018477950861609305,0.006920261380719106,0.2130349178879848,0.42855117258759756
34,url_contains_email,34,0.015797810651349997,0.02063754666235884,0.21299967880596302,0.4276372946525144
35,url_contains_email,35,0.01338218319614648,0.019108710019852593,0.21314460380728045,0.42191111909783396
36,url_contains_email,36,0.019720021353324735,0.002427910725982807,0.21303818812196057,0.4285921448931342
37,url_contains_email,37,0.017240018699459014,0.016436422758369762,0.21299232946081836,0.42730150518204074
38,url_contains_email,38,0.017028903960453534,0.01874863244665914,0.21298017794969684,0.4264513728940361
39,url_contains_email,39,0.015251463003561616,0.0156040686101937,0.21308627244574008,0.4226657903021508
40,url_contains_email,40,0.017183066414285908,0.012720864239740393,0.21302300014853803,0.42830264180247185
41,url_contains_email,41,0.018637646753603243,0.01224497795458146,0.2129793442343526,0.4257543917769004
42,url_contains_email,42,0.018068226433538337,0.014649157311667604,0.21297910558250108,0.425844126475264
43,url_contains_email,43,0.016254282010924825,-0.008108263724422748,0.21318849028807918,0.430965668002041
44,url_contains_email,44,0.018414452907300816,0.013221788111076771,0.21298508552572926,0.42534303562704634
45,url_contains_email,45,0.017933082230052855,0.012862536354216858,0.21300113254916944,0.4276372102989606
46,url_contains_email,46,0.017184070476481295,0.018250296403258037,0.212979248133327,0.4258740543386772
47,url_contains_email,47,0.01810080757449184,0.014464788115353011,0.2129852891593668,0.4252730653825938
48,url_contains_email,48,0.01583775320487435,0.023105606893964015,0.21298653291498634,0.42521121886058594
49,url_contains_email,49,0.018155388386872917,0.013088235134664283,0.2129874242052251,0.4250528629343314
0,url_contains_phone_number,0,0.0,-0.0010765956703226998,0.2167612284502515,0.43237753961408465
1,url_contains_phone_number,1,0.0,-0.0011814928883291387,0.21676172541318198,0.43465822967769063
2,url_contains_phone_number,2,0.0,-0.00016764492619958382,0.21675316415060328,0.43306174663316643
3,url_contains_phone_number,3,0.0,-0.002109691869868646,0.21677051578741088,0.43192140160136344
4,url_contains_phone_number,4,0.0,-0.002320775807253872,0.2167712115355136,0.4351143676904118
5,url_contains_phone_number,5,0.0,-0.010994405875353275,0.21684044512399162,0.43693891974129667
6,url_contains_phone_number,6,0.0,-0.001702120888308345,0.2167660773606084,0.43488629868405126
7,url_contains_phone_number,7,0.0,-1.8194668438553663e-07,0.2167516990882318,0.4335178846458876
8,url_contains_phone_number,8,0.0,-0.0011814928883291387,0.21676172541318198,0.43465822967769063
9,url_contains_phone_number,9,0.0,-5.1204541883009824e-05,0.2167521398982643,0.4337459536522483
10,url_contains_phone_number,10,0.0,-0.0015510366316839885,0.2167654810050918,0.4321494706077242
11,url_contains_phone_number,11,0.0,-0.0010765956703226998,0.2167612284502515,0.43237753961408465
12,url_contains_phone_number,12,0.0,-0.0015510366316839885,0.2167654810050918,0.4321494706077242
13,url_contains_phone_number,13,0.0,-0.005806840614975162,0.2167995705099222,0.4360266437158542
14,url_contains_phone_number,14,0.0,-0.00038394777797656765,0.21675507002300723,0.4328336776268059
15,url_contains_phone_number,15,0.0,-1.8194668460758123e-07,0.2167516990882318,0.4335178846458876
16,url_contains_phone_number,16,0.0,-0.0007574449919347526,0.21675815569323442,0.43443016067133
17,url_contains_phone_number,17,0.0,-0.00038394777797656765,0.21675507002300723,0.4328336776268059
18,url_contains_phone_number,18,0.0,-0.0004285906272591955,0.21675536820076552,0.4342020916649694
19,url_contains_phone_number,19,0.0,-0.003038966983657021,0.2167771279378975,0.4353424366967725
20,url_contains_phone_number,20,0.0,-0.003858268680033028,0.2167838265677603,0.435570505703133
21,url_contains_phone_number,21,0.0,-0.0015510366316839885,0.2167654810050918,0.4321494706077242
22,url_contains_phone_number,22,0.0,-3.936732337184168e-05,0.21675204050567817,0.4332898156395271
23,url_contains_phone_number,23,0.0,-0.015112630207505973,0.21689194691858563,0.4291845735250364
24,url_contains_phone_number,24,0.0,-0.0006872560749857648,0.21675775812289,0.43260560862044534
25,url_contains_phone_number,25,0.0,-0.004282688054177308,0.21679031349924086,0.43123719458228177
26,url_contains_phone_number,26,0.0,-0.008180483774770098,0.21681844336199932,0.43648278172857535
27,url_contains_phone_number,27,0.0,-0.0167027220842193,0.21690715065812902,0.4289565045186758
28,url_contains_phone_number,28,0.0,-0.00019360130100087858,0.2167533629357755,0.4339740226586088
29,url_contains_phone_number,29,0.0,-0.00831218580278792,0.21682766163305064,0.4303249185568394
30,url_contains_phone_number,30,0.0,-0.0061379740271527705,0.21680742311118809,0.4307810565695606
31,url_contains_phone_number,31,0.0,-5.1204541883009824e-05,0.2167521398982643,0.4337459536522483
32,url_contains_phone_number,32,0.0,-3.936732337184168e-05,0.21675204050567817,0.4332898156395271
33,url_contains_phone_number,33,0.0,-0.00580684061497494,0.2167995705099222,0.4360266437158542
34,url_contains_phone_number,34,0.0,-0.003858268680033028,0.2167838265677603,0.435570505703133
35,url_contains_phone_number,35,0.0,-0.01216107332735139,0.2168638861219353,0.4296407115377576
36,url_contains_phone_number,36,0.0,-0.004780322612259802,0.2167913074251019,0.43579857470949357
37,url_contains_phone_number,37,0.0,-0.001702120888308567,0.2167660773606084,0.43488629868405126
38,url_contains_phone_number,38,0.0,-0.00019360130100087858,0.2167533629357755,0.4339740226586088
39,url_contains_phone_number,39,0.0,-0.009517358958775368,0.2168389542352001,0.4300968495504789
40,url_contains_phone_number,40,0.0,-0.005806840614975162,0.2167995705099222,0.4360266437158542
41,url_contains_phone_number,41,0.0,-0.00038394777797656765,0.21675507002300723,0.4328336776268059
42,url_contains_phone_number,42,0.0,-0.00016764492619936178,0.21675316415060328,0.43306174663316643
43,url_contains_phone_number,43,0.0,-0.03229957158105612,0.21699738758268025,0.43921960980490243
44,url_contains_phone_number,44,0.0,-3.936732337184168e-05,0.21675204050567817,0.4332898156395271
45,url_contains_phone_number,45,0.0,-0.002320775807254094,0.2167712115355136,0.4351143676904118
46,url_contains_phone_number,46,0.0,-3.936732337184168e-05,0.21675204050567817,0.4332898156395271
47,url_contains_phone_number,47,0.0,-3.936732337184168e-05,0.21675204050567817,0.4332898156395271
48,url_contains_phone_number,48,0.0,-0.00038394777797656765,0.21675507002300723,0.4328336776268059
49,url_contains_phone_number,49,0.0,-0.0015510366316839885,0.2167654810050918,0.4321494706077242
0,BBBRatingScore,0,0.052906201167225,0.07920174436241134,0.2040847337799405,0.4084808832245607
1,BBBRatingScore,1,0.05866284349958795,0.057456882826655065,0.2040498439252447,0.4088961481646772
2,BBBRatingScore,2,0.0596565979702558,0.054330968828602444,0.2040483552512648,0.40723273497836804
3,BBBRatingScore,3,0.05584782975218572,0.06701596792892739,0.20407771543634537,0.40702791584858194
4,BBBRatingScore,4,0.05858402602547785,0.05665986121712385,0.2040609284353802,0.4094966564676522
5,BBBRatingScore,5,0.060236768048053,0.0409778418938922,0.2041387856639849,0.41096215425153987
6,BBBRatingScore,6,0.06299646923981828,0.038290253945322816,0.20408633661408335,0.4087181813877734
7,BBBRatingScore,7,0.0673811154620848,0.0220223216775276,0.20411349728020375,0.4064887674821086
8,BBBRatingScore,8,0.05940611179601596,0.05442101169342339,0.20404906581984933,0.40860710018265534
9,BBBRatingScore,9,0.07306771036079773,-0.0035012438008015234,0.20421849423344843,0.4049918065284225
10,BBBRatingScore,10,0.05334159608149269,0.07688332819497123,0.2040921447675185,0.40785752638667444
11,BBBRatingScore,11,0.059359736084730996,0.054942235304970666,0.20404497522057363,0.40779604986689605
12,BBBRatingScore,12,0.05624183496018498,0.06629252730054824,0.20406282283587052,0.4074365129350348
13,BBBRatingScore,13,0.06335105251313289,0.03244359689604137,0.20411440638249276,0.4093299657711896
14,BBBRatingScore,14,0.06363702343945632,0.03808393140401056,0.2040673437269795,0.40643501192896664
15,BBBRatingScore,15,0.05765847735977159,0.06245727903185727,0.20404604061424012,0.4080561868021593
16,BBBRatingScore,16,0.06633325781261801,0.025160021951204592,0.20410414103240054,0.4071859319667435
17,BBBRatingScore,17,0.06007513023980959,0.0523592354122292,0.20405634357749317,0.4066507137632759
18,BBBRatingScore,18,0.06109412288387972,0.047580069620663634,0.20407408595744447,0.40917432837866885
19,BBBRatingScore,19,0.05174893518863999,0.08372673325820723,0.20410132988892868,0.41094945694192453
20,BBBRatingScore,20,0.06221977200649076,0.039369621716669356,0.2040959391165427,0.4093546182319483
21,BBBRatingScore,21,0.056941486341428704,0.06337269526185185,0.20407195547879395,0.4067748635649934
22,BBBRatingScore,22,0.05980033399023055,0.05389093224248731,0.20404589028949663,0.40781989807060165
23,BBBRatingScore,23,0.050303755087958146,0.07326622588054799,0.20425087102819436,0.40616420213387555
24,BBBRatingScore,24,0.05137526262793801,0.08477597652695934,0.2041210438130734,0.4082303951704795
25,BBBRatingScore,25,0.06635419955714339,0.02413499965247623,0.20412763884185217,0.4042968673726416
26,BBBRatingScore,26,0.05815816565136944,0.05190860638649597,0.20414934559834688,0.4117354799436963
27,BBBRatingScore,27,0.0658725331632658,0.01693311787953522,0.2041694953138467,0.40329381487991156
28,BBBRatingScore,28,0.05645162458192532,0.06709437700009735,0.2040518958068636,0.4092322759961947
29,BBBRatingScore,29,0.05982129090074695,0.04692185919499847,0.2040889678049408,0.4055754341525386
30,BBBRatingScore,30,0.06651684959326865,0.02128842746387083,0.20417819030122333,0.40313158356606693
31,BBBRatingScore,31,0.0552459332481553,0.07193513636295601,0.20405479409655788,0.40872051330805975
32,BBBRatingScore,32,0.06037720261219881,0.05151946914150429,0.2040492294117801,0.4081465194791764
33,BBBRatingScore,33,0.06221555463310535,0.0375376691194389,0.20410364814477197,0.40954591416640523
34,BBBRatingScore,34,0.0637559378010446,0.033098269721557494,0.20408808603231018,0.4083954114254108
35,BBBRatingScore,35,0.04423084928280485,0.09583924402178245,0.20435664377048668,0.4085341229725937
36,BBBRatingScore,36,0.05776611855028291,0.05776357670421661,0.20408170459847746,0.41038412668820057
37,BBBRatingScore,37,0.0632087016015811,0.03768271505924192,0.20407495771651266,0.40816031008267295
38,BBBRatingScore,38,0.05868491047469926,0.05818426618468919,0.20404689952275618,0.40863716355580054
39,BBBRatingScore,39,0.05734080012485199,0.05431848073831136,0.20413265031323022,0.40526134118552387
40,BBBRatingScore,40,0.05361938588633153,0.07419354033140924,0.2041008260328611,0.4113019529925656
41,BBBRatingScore,41,0.05465068374359061,0.07345338579162597,0.20406794295260114,0.40807223615876254
42,BBBRatingScore,42,0.05994723662846535,0.05323491986505291,0.20404598736184648,0.40765032545034907
43,BBBRatingScore,43,0.06724425432089076,-0.015886658513838636,0.20442042795319829,0.4120807400634872
44,BBBRatingScore,44,0.06572317980721865,0.029370874040791528,0.20408764947741914,0.40637814698357566
45,BBBRatingScore,45,0.05011755735961376,0.0901359178424046,0.20413292214822282,0.41169333548138853
46,BBBRatingScore,46,0.051887757600616036,0.0843927925783381,0.20408831120188012,0.40970343244112983
47,BBBRatingScore,47,0.06340219934871949,0.03910063107045969,0.20406601229861632,0.4072499895253579
48,BBBRatingScore,48,0.06342266152995935,0.03897613399207156,0.20406522934006535,0.4066890774855763
49,BBBRatingScore,49,0.06057454742441637,0.04925231710260913,0.20407313070159752,0.40587831211553077
0,IsHQ,0,0.0002871975005253047,-0.0010492980245744299,0.21671048736753698,0.43229186558235316
1,IsHQ,1,0.0002956043120201368,-0.0012116605359240307,0.21671148253774944,0.43457085238489085
2,IsHQ,2,0.00028970339181977334,-0.00015685378940100136,0.21670256636116447,0.4329755616231145
3,IsHQ,3,0.00028553451377066885,-0.002071703522892543,0.21671968211342152,0.4318360682218456
4,IsHQ,4,0.0002973042871857734,-0.0023633451463294097,0.21672107535171908,0.43502664974539834
5,IsHQ,5,0.00030416738395100396,-0.011090211299993546,0.2167907592073546,0.43684983918742853
6,IsHQ,6,0.0002964535162041093,-0.001738447688049094,0.2167158875372373,0.4347987510651446
7,IsHQ,7,0.00029138164226816254,-7.286978955800549e-07,0.21670119976521915,0.43343135898362195
8,IsHQ,8,0.0002956043120201368,-0.0012116605359242527,0.21671148253774944,0.43457085238489085
9,IsHQ,9,0.00029222307701148864,-5.752572680828294e-05,0.21670169068973735,0.43365925766387575
10,IsHQ,10,0.0,-0.0015510366316839885,0.2167654810050918,0.4321494706077242
11,IsHQ,11,0.00028719750052563775,-0.0010492980245744299,0.21671048736753698,0.43229186558235316
12,IsHQ,12,0.0,-0.0015510366316839885,0.2167654810050918,0.4321494706077242
13,IsHQ,13,0.00030072312612983154,-0.005875261325086756,0.2167496547595854,0.43593824446641344
14,IsHQ,14,0.0002888665676697988,-0.00036758951766957537,0.21670442388162806,0.4327476629428606
15,IsHQ,15,0.00029138164226816254,-7.286978955800549e-07,0.21670119976521915,0.43343135898362195
16,IsHQ,16,0.00029475667030920416,-0.0007815346371791154,0.2167078603532555,0.43434295370463694
17,IsHQ,17,0.00028886656767013186,-0.00036758951766957537,0.21670442388162808,0.4327476629428606
18,IsHQ,18,0.0002939105867626468,-0.00044668125180069573,0.21670502098375555,0.4341150550243833
19,IsHQ,19,0.00029815662930443576,-0.0030878645588641174,0.21672704598119474,0.43525454842565225
20,IsHQ,20,0.00029901054691749973,-0.003913582573098262,0.21673379942566434,0.4354824471059059
21,IsHQ,21,0.00028636524917768913,-0.0015183633611550729,0.21671469333298235,0.43206396690209936
22,IsHQ,22,0.00029054174861409265,-3.421058790542553e-05,0.21670149165569483,0.4332034603033681
23,IsHQ,23,0.0,-0.015112630207505973,0.21689194691858563,0.4291845735250364
24,IsHQ,24,0.00028803127196685985,-0.0006653962135154678,0.21670706421708555,0.4325197642626069
25,IsHQ,25,0.00028305136188644386,-0.00422910231284801,0.2167393453447029,0.4311523721810843
26,IsHQ,26,0.0003024420599962996,-0.008262394279547669,0.21676864135348214,0.43639404182692104
27,IsHQ,27,0.000274871041547442,-0.01660048859457497,0.21685577242357928,0.4288733853785466
28,IsHQ,28,0.00029306605708934175,-0.000205769784764831,0.21670296442924947,0.43388715634412944
29,IsHQ,29,0.00027976146653918565,-0.008238560857975807,0.2167765223963264,0.4302407774600692
30,IsHQ,30,0.0,-0.0061379740271527705,0.21680742311118809,0.4307810565695606
31,IsHQ,31,0.00029222307701148864,-5.752572680828294e-05,0.21670169068973735,0.43365925766387575
32,IsHQ,32,0.0002905417486143147,-3.421058790542553e-05,0.21670149165569483,0.4332034603033681
33,IsHQ,33,0.00030072312612983154,-0.005875261325086756,0.2167496547595854,0.43593824446641344
34,IsHQ,34,0.00029901054691761075,-0.003913582573098484,0.21673379942566434,0.4354824471059059
35,IsHQ,35,0.0002773096334319769,-0.012072939635293434,0.21681262474248017,0.42955708141930793
36,IsHQ,36,0.0,-0.004780322612259802,0.2167913074251019,0.43579857470949357
37,IsHQ,37,0.0002964535162041093,-0.001738447688049094,0.2167158875372373,0.4347987510651446
38,IsHQ,38,0.0,-0.00019360130100087858,0.2167533629357755,0.4339740226586088
39,IsHQ,39,0.0002789427109385345,-0.009438850317594838,0.21678777369671712,0.4300128787798155
40,IsHQ,40,0.0003007231261296095,-0.005875261325086756,0.2167496547595854,0.43593824446641344
41,IsHQ,41,0.0002888665676697988,-0.00036758951766957537,0.21670442388162806,0.4327476629428606
42,IsHQ,42,0.0,-0.00016764492619936178,0.21675316415060328,0.43306174663316643
43,IsHQ,43,0.0003128911138923218,-0.03247182187741404,0.2169483173763523,0.4391288259899663
44,IsHQ,44,0.0002905417486143147,-3.421058790542553e-05,0.21670149165569483,0.4332034603033681
45,IsHQ,45,0.0002973042871856624,-0.0023633451463296318,0.21672107535171908,0.43502664974539834
46,IsHQ,46,0.0002905417486144257,-3.421058790542553e-05,0.21670149165569483,0.4332034603033681
47,IsHQ,47,0.0002905417486143147,-3.421058790564757e-05,0.21670149165569483,0.4332034603033681
48,IsHQ,48,0.0002888665676697988,-0.00036758951766957537,0.21670442388162806,0.4327476629428606
49,IsHQ,49,0.00028636524917768913,-0.0015183633611550729,0.21671469333298235,0.43206396690209936
0,IsCharity,0,0.0005747546723096075,-0.0010223173826791054,0.21665969827671214,0.43220608425690615
1,IsCharity,1,0.0005915788235540953,-0.0012422469814941106,0.21666119290206548,0.43448336566529977
2,IsCharity,2,0.0002897033918199954,0.00099037087096987,0.21665240899885596,0.43281715951843264
3,IsCharity,3,0.0005714266161622739,-0.0020340133845082597,0.2166688001920533,0.4317506279752274
4,IsCharity,4,0.0005949809028460429,-0.0024063554026787504,0.2166708926675481,0.43493882194697847
5,IsCharity,5,0.0006087156913638925,-0.011186553103555541,0.21674102786418456,0.4367606470736934
6,IsCharity,6,0.0002964535162039983,-0.0005125813890345388,0.21666413163380005,0.434637844579361
7,IsCharity,7,0.0005831281957976442,-1.6416242205608e-06,0.21665065304729314,0.43334472496110293
8,IsCharity,8,0.0002956043120201368,3.7879165203369425e-06,0.21665992782325078,0.43441025894674506
9,IsCharity,9,0.0005848121190534794,-6.422332116118312e-05,0.21665119421151233,0.43357245310194226
10,IsCharity,10,0.0005730891273463268,-0.0014859976375372064,0.21666385753269887,0.43197835611606683
11,IsCharity,11,0.0002871975005254157,7.10002994103176e-05,0.21666092299346332,0.4321344026205844
12,IsCharity,12,0.0005730891273463268,-0.0014859976375369843,0.21666385753269887,0.43197835611606683
13,IsCharity,13,0.000601822862310919,-0.005944169210417849,0.21669969303892508,0.435849734510336
14,IsCharity,14,0.0005780948968524546,-0.00035156754294796144,0.2166537299748416,0.4326615405385848
15,IsCharity,15,0.00029138164226816254,0.0011651879349456884,0.21665064511842416,0.43327233078366467
16,IsCharity,16,0.0005898824785894874,-0.0008060322580016877,0.21665751812437575,0.4342556375244604
17,IsCharity,17,0.0005780948968527877,-0.00035156754294796144,0.2166537299748416,0.4326615405385848
18,IsCharity,18,0.00029391058676286885,0.0007484551498649905,0.2166538674717363,0.4339550876815128
19,IsCharity,19,0.00029815662930443576,-0.001840617285104651,0.21667488652448236,0.4350930158445932
20,IsCharity,20,0.0005983955591412071,-0.003969360163818436,0.21668372604650124,0.4353942782286572
21,IsCharity,21,0.00028636524917768913,-0.0004067571280486071,0.21666532583805506,0.43190681698796834
22,IsCharity,22,0.0005814473566506662,-2.9409931090240704e-05,0.2166508952864416,0.43311699682026367
23,IsCharity,23,0.0005517101321734774,-0.014917670560105512,0.2167892175669835,0.4290178902851551
24,IsCharity,24,0.000576423259364911,-0.0006438629344363012,0.21665632242409305,0.43243381239774553
25,IsCharity,25,0.0005664572026226056,-0.004175787448398749,0.21668832859032253,0.4310674435527093
26,IsCharity,26,0.0,-0.008180483774770098,0.21681844336199932,0.43648278172857535
27,IsCharity,27,0.0005500863173354409,-0.016498441497738048,0.21680434447011748,0.42879016214431576
28,IsCharity,28,0.0005864991349138204,-0.0002183250536751391,0.21665251877909916,0.43380018124278164
29,IsCharity,29,0.00027976146653918565,-0.007191814490381754,0.2167287158297954,0.43008613192703987
30,IsCharity,30,0.0005631592781339956,-0.006010809472144496,0.2167052645393402,0.43061198727103067
31,IsCharity,31,0.0005848121190534794,-6.422332116118312e-05,0.21665119421151233,0.43357245310194226
32,IsCharity,32,0.0005814473566509992,-2.9409931090240704e-05,0.2166508952864416,0.43311699682026367
33,IsCharity,33,0.00060182286231103,-0.005944169210417849,0.21669969303892508,0.435849734510336
34,IsCharity,34,0.00029901054691761075,-0.0026553630722352395,0.21668143760461545,0.4353206014772092
35,IsCharity,35,0.0005549665550704797,-0.011985016695143624,0.21676131397081863,0.4294733465668337
36,IsCharity,36,0.0006001076254792403,-0.0049044394715556106,0.21669131784102935,0.43562200636949655
37,IsCharity,37,0.0002964535162041093,-0.0005125813890345388,0.21666413163380005,0.43463784457936105
38,IsCharity,38,0.00029306605708945277,0.00097946417548056,0.21665201093077097,0.4337275020488967
39,IsCharity,39,0.0005582347552658407,-0.009360569118467055,0.21673654398812428,0.42992880284851254
40,IsCharity,40,0.0003007231261296095,-0.004594509958955273,0.21669688703446555,0.4357757727424413
41,IsCharity,41,0.0005780948968525657,-0.00035156754294796144,0.2166537299748416,0.4326615405385848
42,IsCharity,42,0.0002897033918196623,0.000990370870969981,0.21665240899885596,0.43281715951843264
43,IsCharity,43,0.0003128911138923218,-0.03100781059514146,0.2168926644412148,0.4389619715990662
44,IsCharity,44,0.0005814473566508882,-2.9409931089796615e-05,0.2166508952864416,0.43311699682026367
45,IsCharity,45,0.0005949809028460429,-0.0024063554026789724,0.2166708926675481,0.4349388219469784
46,IsCharity,46,0.0005814473566508882,-2.9409931090240704e-05,0.2166508952864416,0.43311699682026367
47,IsCharity,47,0.0005814473566508882,-2.9409931090240704e-05,0.2166508952864416,0.43311699682026367
48,IsCharity,48,0.0005780948968524546,-0.00035156754294796144,0.2166537299748416,0.4326615405385848
49,IsCharity,49,0.00028636524917768913,-0.0004067571280486071,0.21666532583805506,0.43190681698796834
0,IsBBBAccredited,0,0.01679221648824425,0.011221270093144331,0.21332096641269213,0.42529610074857555
1,IsBBBAccredited,1,0.01706184377297304,0.009748838205754895,0.21332430128088894,0.4278990752648155
2,IsBBBAccredited,2,0.0138974199459726,0.023251624734995646,0.21332465518467494,0.42660920733517993
3,IsBBBAccredited,3,0.01599835331552235,0.013425358330375392,0.21332470183878904,0.4253196143226524
4,IsBBBAccredited,4,0.01753890390857782,0.0064666500085935885,0.21333873845660895,0.4278315790140241
5,IsBBBAccredited,5,0.017399600223301004,-0.0018073577487376369,0.21340652081962874,0.429435035964319
6,IsBBBAccredited,6,0.018509125237966995,0.0026517149089509973,0.21335289135177413,0.42718172062804965
7,IsBBBAccredited,7,0.015214533572501798,0.01854499879148097,0.21330950491159104,0.4266576088833371
8,IsBBBAccredited,8,0.018314618076496147,0.004411552415478304,0.21333233590375375,0.4280632379681905
9,IsBBBAccredited,9,0.015578594521816647,0.017057772981555197,0.2133094039239996,0.4269034583914209
10,IsBBBAccredited,10,0.017952431609617348,0.006327818978581812,0.21332262728491488,0.42525624321522737
11,IsBBBAccredited,11,0.01612246524796801,0.013942198646420878,0.21331609974754845,0.4257430297218483
12,IsBBBAccredited,12,0.013675858452254719,0.022607970145772427,0.213336402370409,0.42526624854296885
13,IsBBBAccredited,13,0.017132956656077947,0.004603385377122016,0.2133662323840154,0.42913035291541607
14,IsBBBAccredited,14,0.015339174454466753,0.01762355455673803,0.21331335326709225,0.42605829896960473
15,IsBBBAccredited,15,0.013705400362766684,0.02448036645830376,0.21331381532630128,0.42650069716091105
